code,id,name,name_kana,name_formal,station_size,company_code,color,symbol,closed,closed_date,impl
10103,22bef0,岩内線,いわないせん,国鉄岩内線,6,0,NULL,NULL,1,1985-07-01,0
11120,7f2986,JR歌志内線,じぇいあーるうたしないせん,JR歌志内線,7,1,NULL,NULL,1,1988-04-25,0
11121,0f91f3,JR名寄本線,じぇいあーるなよろほんせん,JR名寄本線,40,1,NULL,NULL,1,1989-05-01,0
10104,3ad525,興浜南線,こうひんなんせん,国鉄興浜南線,6,0,NULL,NULL,1,1985-07-15,0
11122,4968e3,JR天北線,じぇえあーるてんぽくせん,JR天北線,30,1,NULL,NULL,1,1989-05-01,0
10105,55863d,興浜北線,こうひんほくせん,国鉄興浜北線,9,0,NULL,NULL,1,1985-07-01,0
10106,3bb173,根北線,こんぽくせん,国鉄根北線,7,0,NULL,NULL,1,1970-12-01,0
11123,3dbc62,JR標津線,じぇいあーるしべつせん,JR標津線,19,1,NULL,NULL,1,1989-04-30,0
10107,2dc30e,士幌線,しほろせん,国鉄士幌線,17,0,NULL,NULL,1,1987-03-23,0
10108,3aa3ce,渚滑線,しょこつせん,国鉄渚滑線,12,0,NULL,NULL,1,1985-04-01,0
10109,acad3d,白糠線,しらぬかせん,国鉄白糠線,8,0,NULL,NULL,1,1983-10-23,0
11124,555b25,JR深名線,じぇあーるしんめいせん,JR深名線,26,1,NULL,NULL,1,1995-09-04,0
10110,53eb02,瀬棚線,せたなせん,国鉄瀬棚線,11,0,NULL,NULL,1,1987-03-16,0
10111,ea8d8d,手宮線,てみやせん,国鉄手宮線,3,0,NULL,NULL,1,1985-11-05,0
10112,7c09a5,富内線,とみうちせん,国鉄富内線,15,0,NULL,NULL,1,1986-11-01,0
10113,6cec35,羽幌線,はぼろせん,国鉄羽幌線,39,0,NULL,NULL,1,1987-03-30,0
10114,453823,美幸線,びこうせん,国鉄美幸線,4,0,NULL,NULL,1,1985-09-17,0
10115,11a57b,広尾線,ひろおせん,国鉄広尾線,17,0,NULL,NULL,1,1987-02-02,0
11125,e1780f,JR幌内線,じぇいあーるほろないせん,JR幌内線,9,1,NULL,NULL,1,1987-07-13,0
11126,f8251b,JR松前線,じぇいあーるまつまえせん,JR松前線,12,1,NULL,NULL,1,1988-02-01,0
10116,7bb4d5,万字線,まんじせん,国鉄万字線,6,0,NULL,NULL,1,1985-04-01,0
10117,c70741,湧網線,ゆうもうせん,国鉄湧網線,30,0,NULL,NULL,1,1987-03-20,0
10118,3699e8,JR池北線,じぇいあーるちほくせん,JR池北線,32,1,NULL,NULL,1,1989-06-04,0
99109,c2a803,ふるさと銀河線,ふるさとぎんがせん,北海道ちほく高原鉄道ふるさと銀河線,33,307,NULL,NULL,1,2006-04-21,0
99110,9ca86d,定山渓鉄道線,じょうざんけいてつどうせん,定山渓鉄道線,20,NULL,NULL,NULL,1,1969-11-01,0
99111,4d763a,寿都鉄道,すっつてつどう,寿都鉄道,5,NULL,NULL,NULL,1,1972-05-11,0
99112,032d31,天塩炭礦鉄道,てしおたんこうてつどう,天塩炭礦鉄道,8,NULL,NULL,NULL,1,1967-07-31,0
99113,e0abc3,羽幌炭礦鉄道,はぼろたんこうてつどう,羽幌炭礦鉄道,8,NULL,NULL,NULL,1,1970-12-15,0
99114,323c43,北海道拓殖鉄道,ほっかいどうたくしょくてつどう,北海道拓殖鉄道,15,NULL,NULL,NULL,1,1968-10-01,0
99115,d339e1,夕張鉄道線,ゆうばりてつどうせん,北海道炭礦汽船夕張鉄道線,22,NULL,NULL,NULL,1,1975-04-01,0
99116,1a7d45,三井芦別鉄道,みついあしべつてつどう,三井芦別鉄道,12,NULL,NULL,NULL,1,1989-03-26,0
99117,4f1cd8,美唄鉄道線,びばいてつどうせん,三菱鉱業美唄鉄道線,6,NULL,NULL,NULL,1,1972-06-11,0
99118,1919b8,大夕張鉄道線,おおゆうばりてつどうせん,三菱石炭鉱業大夕張鉄道線,8,NULL,NULL,NULL,1,1987-07-22,0
99119,71ce29,雄別鉄道,ゆうべつてつどう,雄別鉄道,14,NULL,NULL,NULL,1,1970-04-16,0
99120,0b226d,尺別鉄道線,しゃくべつてつどうせん,雄別炭礦尺別鉄道線,6,NULL,NULL,NULL,1,1970-04-16,0
99121,950748,留萠鉄道,るもいてつどう,留萠鉄道炭礦線,7,NULL,NULL,NULL,1,1971-04-15,0
11233,61448c,JR東北本線(盛岡～八戸),じぇいあーるとうほくほんせん,JR東北本線,22,2,#008000,NULL,1,2002-12-01,0
10201,b72244,黒石線,くろいしせん,国鉄黒石線,3,0,NULL,NULL,1,1984-11-01,0
10202,cfe944,大畑線,おおはたせん,国鉄大畑線,8,0,NULL,NULL,1,1985-07-01,0
10203,85455b,久慈線,くじせん,国鉄久慈線,6,0,NULL,NULL,1,1984-04-01,0
10204,9879cb,宮古線,みやこせん,国鉄宮古線,4,0,NULL,NULL,1,1984-04-01,0
10205,c9ecce,盛線,さかりせん,国鉄盛線,6,0,NULL,NULL,1,1984-04-01,0
10206,f6ee4e,丸森線,まるもりせん,国鉄丸森線,5,0,NULL,NULL,1,1986-07-01,0
10207,130c36,阿仁合線,あにあいせん,国鉄阿仁合線,16,0,NULL,NULL,1,1986-11-01,0
10208,915b59,角館線,かくのだてせん,国鉄角館線,6,0,NULL,NULL,1,1986-11-01,0
10209,118677,矢島線,やしません,国鉄矢島線,9,0,NULL,NULL,1,1985-10-01,0
10211,cbb710,川俣線,かわまたせん,国鉄川俣線,3,0,NULL,NULL,1,1972-05-14,0
10212,aae89d,日中線,にっちゅうせん,国鉄日中線,5,0,NULL,NULL,1,1984-04-01,0
11234,b0ea32,JR長井線,じぇいあーるながいせん,JR長井線,13,1,NULL,NULL,1,1988-10-25,0
11235,1b770c,JR会津線,じぇいあーるあいづせん,JR会津線,16,1,NULL,NULL,1,1987-07-16,0
99223,40fb37,弘南鉄道黒石線,こうなんてつどうくろいしせん,NULL,3,105,NULL,NULL,1,1998-04-01,0
99224,2f7f44,下北交通大畑線,しもきたこうつうおおはたせん,下北交通大畑線,8,308,NULL,NULL,1,2001-04-01,0
99225,8cf5e1,くりはら田園鉄道線,くりはらでんえんてつどうせん,NULL,16,309,NULL,NULL,1,2007-04-01,0
99226,4a2c98,松尾鉱業鉄道,まつおこうぎょうてつどう,松尾鉱業鉄道,4,NULL,NULL,NULL,1,1972-10-09,0
99227,1f0f78,秋田中央交通線,あきたちゅうおうこうつうせん,秋田中央交通線,4,NULL,NULL,NULL,1,1969-07-11,0
99228,0d501b,小坂線,こさかせん,小坂精練小坂線,11,NULL,NULL,NULL,1,2009-04-01,0
99229,2aac74,花岡線,はなおかせん,同和鉱業花岡線,3,NULL,NULL,NULL,1,1985-04-01,0
99230,36e10f,湯野浜線,ゆのはません,庄内交通湯野浜線,7,NULL,NULL,NULL,1,1975-04-01,0
99231,b06493,尾花沢線,おばなざわせん,山形交通尾花沢線,2,NULL,NULL,NULL,1,1970-09-10,0
99232,d224ee,三山線,さんざんせん,山形交通三山線,10,NULL,NULL,NULL,1,1974-11-18,0
99233,6bd331,高畠線,たかはたせん,山形交通高畠線,9,NULL,NULL,NULL,1,1974-11-18,0
99234,780edf,福島臨海鉄道,ふくしまりんかいてつどう,福島臨海鉄道本線,7,NULL,NULL,NULL,0,NULL,0
11344,1cca44,JR真岡線,じぇいあーるもおかせん,JR真岡線,12,1,NULL,NULL,1,1988-04-11,0
11345,012aba,JR足尾線,じぇいあーるあしおせん,JR足尾線,14,1,NULL,NULL,1,1989-03-29,0
99322,b0c970,鹿島鉄道線,かしまてつどうせん,鹿島鉄道線,17,135,NULL,NULL,1,2007-04-01,0
99351,91a0b4,筑波線,つくばせん,筑波鉄道筑波線,18,310,NULL,NULL,1,1987-04-01,0
99352,52a42a,日立電鉄線,ひたちでんてつせん,日立電鉄線,14,311,NULL,NULL,1,2005-04-01,0
99353,baeb6f,茨城線,いばらきせん,茨城交通茨城線,16,NULL,NULL,NULL,1,1971-02-11,0
99354,27ad42,東野鉄道,とうやてつどう,東野鉄道,8,NULL,NULL,NULL,1,1968-12-16,0
21020,fdd4c8,東武熊谷線,とうぶくまがやせん,NULL,4,11,NULL,NULL,1,1983-06-01,0
11346,672fa3,JR木原線,じぇいあーるきはらせん,JR木原線,13,1,NULL,NULL,1,1988-03-24,0
10401,4dab4e,赤谷線,あかたにせん,国鉄赤谷線,8,0,NULL,NULL,1,1984-04-01,0
10402,006ba8,魚沼線,うおぬません,国鉄魚沼線,5,0,NULL,NULL,1,1984-04-01,0
99429,5a0e15,越後交通長岡線,えちごこうつうながおかせん,NULL,23,NULL,NULL,NULL,1,1995-04-01,0
99430,a4fd52,蒲原鉄道線,かんばらてつどうせん,NULL,15,NULL,NULL,NULL,1,1999-10-04,0
99431,8b72b2,新潟交通電車線,にいがたこうつうでんしゃせん,NULL,25,NULL,NULL,NULL,1,1999-04-05,0
11423,ea4844,JR富山港線,じぇいあーるとやまこうせん,NULL,10,4,NULL,NULL,1,2006-03-01,0
99432,84ccaf,加越線,かえつせん,加越能鉄道加越線,14,NULL,NULL,NULL,1,1972-09-16,0
99433,e6ceb0,神岡鉄道線,かみおかてつどうせん,神岡鉄道神岡線,8,NULL,NULL,NULL,1,2006-12-01,0
10403,2fc3d1,神岡線,かみおかせん,国鉄神岡線,7,0,NULL,NULL,1,1984-10-01,0
99434,ed6c52,富山地鉄射水線,とやまちてついみずせん,NULL,14,160,NULL,NULL,1,1980-04-01,0
99435,93bbbd,富山地鉄笹津線,とやまちてつささづせん,NULL,14,160,NULL,NULL,1,1975-04-01,0
99436,ed1693,のと鉄道能登線,のとてつどうのとせん,NULL,30,166,NULL,NULL,1,1988-03-25,0
11424,d79479,JR能登線,じぇいあーるのとせん,NULL,29,4,NULL,NULL,1,2005-04-01,0
99437,7cd771,北陸鉄道金名線,ほくりくてつどうきんめいせん,NULL,14,165,NULL,NULL,1,1987-04-29,0
99438,99697e,北陸鉄道能美線,ほくりくてつどうのみせん,NULL,21,165,NULL,NULL,1,1980-09-14,0
99439,892e74,北陸鉄道金石線,ほくりくてつどうかないわせん,NULL,10,165,NULL,NULL,1,1971-09-01,0
99440,18fab0,北陸鉄道山中線,ほくりくてつどうやまなかせん,NULL,11,165,NULL,NULL,1,1971-07-11,0
99441,b08e07,北陸鉄道山代線,ほくりくてつどうやましろえん,NULL,7,165,NULL,NULL,1,1971-07-11,0
99442,af5026,北陸鉄道小松線,ほくりくてつどうこまつせん,NULL,8,165,NULL,NULL,1,1986-06-01,0
99443,8c6079,北陸鉄道能登線,ほくりくてつどうのとせん,NULL,13,165,NULL,NULL,1,1972-06-25,0
10404,9c1ef2,三国線,みくにせん,国鉄三国線,4,0,NULL,NULL,1,1972-03-01,0
99444,715f39,京福電鉄永平寺線,けいふくでんてつえいへいじせん,NULL,21,196,NULL,NULL,1,2002-10-21,0
99449,4b3878,京福電鉄丸岡線,けいふくでんてつまるおかせん,NULL,7,197,NULL,NULL,1,1968-07-11,0
99445,496b30,福井鉄道南越線,ふくいてつどうなんえつせん,NULL,14,168,NULL,NULL,1,1981-04-01,0
11425,7cf7ab,JR信越本線(横川～篠ノ井),じぇいあーるしんえつほんせん,NULL,16,2,NULL,NULL,1,1997-10-01,0
11426,ad82b8,JR信越本線(長野～直江津),じぇいあーるしんえつほんせん,NULL,17,2,NULL,NULL,1,2015-03-14,0
99446,95c096,上田交通真田傍陽線,うえだこうつうさなだそえひせん,NULL,19,157,NULL,NULL,1,1972-02-20,0
99447,90cef5,上田丸子電鉄丸子線,うえだまるこでんてつまるこせん,NULL,16,157,NULL,NULL,1,1969-04-20,0
99448,614332,長野電鉄河東線,ながのでんてつかとうせん,NULL,26,158,NULL,NULL,1,2012-04-01,0
99533,fefdda,北恵那鉄道線,きたえなてつどうせん,NULL,13,NULL,NULL,NULL,1,1978-09-18,0
99534,9bb01d,東濃鉄道笠原線,とうのうてつどうかさはらせん,NULL,6,NULL,NULL,NULL,1,1978-11-01,0
99535,0924cd,東濃鉄道駄知線,とうのうてつどうだちせん,NULL,8,NULL,NULL,NULL,1,1974-10-21,0
30022,f25c57,名鉄揖斐線,めいてついびせん,NULL,16,20,#533A98,NULL,1,2005-04-01,0
30023,4c5785,名鉄谷汲線,めいてつたにぐみせん,NULL,12,20,NULL,NULL,1,2001-10-01,0
30024,fee28a,名鉄八百津線,めいてつやおつせん,NULL,5,20,NULL,NULL,1,2001-10-01,0
10501,fee857,明知線,あけちせん,国鉄明知線,8,0,NULL,NULL,1,1985-11-16,0
10502,54ff15,越美南線,えつみなんせん,国鉄越美南線,26,0,NULL,NULL,1,1986-12-11,0
10503,e63e70,清水港線,しみずこうせん,国鉄清水港線,5,0,NULL,NULL,1,1984-04-01,0
99536,45da87,桃花台線,とうかだいせん,桃花台新交通桃花台線,7,NULL,NULL,NULL,1,2006-10-01,0
99537,5d4377,豊橋鉄道田口線,とよはしてつどうたぐちせん,NULL,11,181,NULL,NULL,1,1968-09-01,0
10504,202135,樽見線,たるみせん,国鉄樽見線,11,0,NULL,NULL,1,1984-10-06,0
11514,a49d58,JR岡多線,じぇいあーるおかたせん,NULL,8,3,NULL,NULL,1,1988-01-31,0
10505,ce3335,二俣線,ふたまたせん,国鉄二俣線,28,0,NULL,NULL,1,1987-03-15,0
30025,db7c16,名鉄拳母線,めいてつころもせん,NULL,7,20,NULL,NULL,1,1973-03-04,0
30026,21fe08,名鉄モンキーパークモノレール線,いぬやまもんきーぱーくものれーるせん,NULL,3,20,#008000,NULL,1,2008-12-28,0
30027,27f89d,名鉄岐阜市内線,めいてつぎふしないせん,NULL,20,20,#533A98,NULL,1,2005-04-01,0
30028,e13b2a,名鉄美濃町線,めいてつみのまちせん,NULL,23,20,#533A98,NULL,1,2005-04-01,0
30029,5105e9,名鉄田神線,めいてつたがみせん,NULL,3,20,#533A98,NULL,1,2005-04-01,0
31030,d609b1,近鉄伊賀線,きんてついがせん,NULL,19,21,NULL,NULL,1,2007-10-01,0
31031,483dcc,近鉄養老線,きんてつようろうせん,NULL,28,21,NULL,NULL,1,2007-10-01,0
31032,131e36,近鉄北勢線,きんてつほくせいせん,NULL,16,21,NULL,NULL,1,2003-04-01,0
99657,e5dd8b,江若鉄道線,こうじゃくてつどうせん,NULL,27,NULL,NULL,NULL,1,1969-11-01,0
99658,d7c000,加悦鉄道,かやてつどう,NULL,7,NULL,NULL,NULL,1,1985-05-01,0
11619,2bd9c6,JR信楽線,じぇいあーるしがらきせん,NULL,4,4,NULL,NULL,1,1987-07-13,0
11620,3636c4,JR宮津線,じぇいあーるみやづせん,NULL,19,4,NULL,NULL,1,1990-04-01,0
32010,dba021,南海天王寺支線,なんかいてんのうじしせん,NULL,4,22,NULL,NULL,1,1993-04-01,0
11621,2305da,JR鍛冶屋線,じぇいあーるかじやせん,NULL,7,4,NULL,NULL,1,1990-04-01,0
10601,f7276c,三木線(国鉄),みきせん,国鉄三木線,5,0,NULL,NULL,1,1985-04-01,0
10602,58e4bf,北条線,ほうじょうせん,国鉄北条線,8,0,NULL,NULL,1,1985-04-01,0
10603,6a98d1,高砂線,たかさごせん,国鉄高砂線,6,0,NULL,NULL,1,1984-12-01,0
10604,2dbdc3,篠山線,ささやません,国鉄篠山線,6,0,NULL,NULL,1,1972-03-01,0
99659,83e8ae,淡路鉄道,あわじてつどう,淡路交通鉄道線,17,NULL,NULL,NULL,1,1966-10-01,0
35004,865aa7,阪神尼崎海岸線,はんしんあまがさきかいがんせん,NULL,3,25,NULL,NULL,1,1962-12-01,0
99660,729d81,姫路市営モノレール,ひめじしえいものれーる,路市交通局モノレール線,3,NULL,NULL,NULL,1,1979-01-26,0
99661,ab4dab,別府鉄道土山線,べふてつどうつちやません,NULL,3,NULL,NULL,NULL,1,1984-02-01,0
99662,8593b3,別府鉄道野口線,べふてつどうのぐちせん,NULL,6,NULL,NULL,NULL,1,1984-02-01,0
31033,5064f5,近鉄法隆寺線,きんてつほうりゅうじせん,NULL,4,21,NULL,NULL,1,1952-04-01,0
99663,022d9d,有田鉄道線,ありだてつどうせん,NULL,5,NULL,NULL,NULL,1,2003-01-01,0
99664,3d3dd1,野上電気鉄道,のがみでんきてつどう,野上電気鉄道野上線,14,NULL,NULL,NULL,1,1994-04-01,0
99720,c6c433,法勝寺電鉄,ほっしょうじでんてつ,日ノ丸自動車法勝寺電鉄線,13,NULL,NULL,NULL,1,1967-05-15,0
11725,003536,JR若桜線,じぇいあーるわかさせん,NULL,7,4,NULL,NULL,1,1987-10-14,0
11726,881d0e,JR大社線,じぇいあーるたいしゃせん,NULL,4,4,NULL,NULL,1,1990-04-01,0
99721,1f4a7e,一畑電気鉄道立久恵線,いちばたでんきてつどうたちくえせん,NULL,11,NULL,NULL,NULL,1,1965-02-18,0
99722,f3e142,一畑電気鉄道広瀬線,いちばたでんきてつどうひろせせん,NULL,8,NULL,NULL,NULL,1,1960-06-20,0
99723,05f752,岡山臨港鉄道,おかやまりんこうてつどう,NULL,8,NULL,NULL,NULL,1,1984-12-30,0
99724,20704a,玉野市営電気鉄道,たまのしえいでんきてつどう,玉野市電気鉄道,13,NULL,NULL,NULL,1,1972-04-01,0
99725,fd0342,片上鉄道,かたかみてつどう,同和鉱業片上鉄道線,17,NULL,NULL,NULL,1,1991-07-11,0
10605,e0454e,宇品線,うじなせん,国鉄宇品線,7,0,NULL,NULL,1,1972-04-01,0
99726,802d27,尾道鉄道,おのみちてつどう,尾道鉄道線,17,NULL,NULL,NULL,1,1964-08-01,0
99727,4c913a,船木鉄道,ふなきてつどう,NULL,12,NULL,NULL,NULL,1,1961-10-19,0
99728,26e03b,防石鉄道,ぼうせきてつどう,NULL,12,NULL,NULL,NULL,1,1964-07-01,0
99729,717707,長門鉄道,ながとてつどう,NULL,10,NULL,NULL,NULL,1,1956-05-01,0
11727,24e14c,JR岩日線,じぇいあーるがんにちせん,NULL,11,4,NULL,NULL,1,1987-07-25,0
10802,c60d91,小松島線,こまつしません,国鉄小松島線,2,0,NULL,NULL,1,1985-03-14,0
99820,ae94fe,琴平急行電鉄,ことひらきゅうこうでんてつ,琴平急行電鉄線,15,NULL,NULL,NULL,1,1954-09-30,0
11809,01da0e,JR中村線,じぇいあーるなかむらせん,NULL,12,5,NULL,NULL,1,1988-04-01,0
99821,ac3e04,土佐電気鉄道,とさでんきてつどう,土佐電気鉄道安芸線,21,NULL,NULL,NULL,1,1974-04-01,0
10903,8ab421,芦屋線,あしやせん,国鉄芦屋線,2,0,NULL,NULL,1,1961-06-01,0
11931,a787a5,JR伊田線,じぇいあーるいたせん,NULL,6,6,NULL,NULL,1,1989-10-01,0
11932,561e20,JR糸田線,じぇいあーるいとだせん,NULL,4,6,NULL,NULL,1,1989-10-01,0
11933,8dcaf1,JR田川線,じぇいあーるたがわせん,NULL,7,6,NULL,NULL,1,1989-10-01,0
10904,059a87,漆生線,うるしおせん,国鉄漆生線,5,0,NULL,NULL,1,1986-04-01,0
11934,8379b4,JR上山田線,じぇいあーるかみやまだせん,NULL,10,6,NULL,NULL,1,1988-09-01,0
10905,cf51c8,香月線,かつきせん,国鉄香月線,4,0,NULL,NULL,1,1985-04-01,0
10906,406fd7,幸袋線,こうぶくろせん,国鉄幸袋線,5,0,NULL,NULL,1,1969-12-08,0
10907,5e49aa,佐賀線,さがせん,国鉄佐賀線,12,0,NULL,NULL,1,1987-03-28,0
10908,c86674,添田線,そえだせん,国鉄添田線,6,0,NULL,NULL,1,1985-04-01,0
11935,2f6167,JR宮田線,じぇいあーるみやだせん,NULL,3,6,NULL,NULL,1,1989-12-23,0
10909,349bde,室木線,むろきせん,国鉄室木線,5,0,NULL,NULL,1,1985-04-01,0
10910,b1b1be,矢部線,やべせん,国鉄矢部線,10,0,NULL,NULL,1,1985-04-01,0
36005,48ee1d,西鉄大川線,にしてつおおかわせん,NULL,10,26,NULL,NULL,1,1966-05-06,0
36006,150c28,西鉄北九州線,にしてつきたきゅうしゅうせん,西鉄北九州本線,56,26,NULL,NULL,1,2000-11-26,0
36007,ad8bf4,西鉄戸畑線,にしてつとばたせん,NULL,10,26,NULL,NULL,1,1985-10-20,0
36008,d29f28,西鉄枝光線,にしてつえだみつせん,NULL,9,26,NULL,NULL,1,1985-10-20,0
36009,66899e,西鉄北方線,にしてつきたがたせん,NULL,12,26,NULL,NULL,1,1980-11-02,0
36010,930af5,西鉄福岡市内線(環状線),にしてつふくおかしないせん(じゅんかんせん),NULL,18,26,NULL,NULL,1,1979-02-11,0
36011,36f6cf,西鉄福岡市内線(貫線),にしてつふくおかしないせん(かんせん),NULL,32,26,NULL,NULL,1,1975-11-02,0
36012,1045ec,西鉄福岡市内線(呉服町線),にしてつふくおかしないせん(ごふくまちせん),NULL,3,26,NULL,NULL,1,1975-11-02,0
36013,257627,西鉄福岡市内線(城南線),にしてつふくおかしないせん(じょうなんせん),NULL,12,26,NULL,NULL,1,1975-11-02,0
36014,a8977e,西鉄福岡市内線(吉塚線),にしてつふくおかしないせん(よしづかせん),NULL,3,26,NULL,NULL,1,1973-01-05,0
36015,f7f93e,西鉄福岡市内線(貝塚線),にしてつふくおかしないせん(かいづかせん),西鉄宮地岳線,8,26,NULL,NULL,1,1979-02-11,0
36016,a6bdb6,西鉄福島線,にしてつふくしません,NULL,14,26,NULL,NULL,1,1958-11-27,0
10911,e043f2,甘木線,あまぎせん,国鉄甘木線,7,0,NULL,NULL,1,1986-04-01,0
10912,5ebaac,柚木線,ゆのきせん,国鉄柚木線,3,0,NULL,NULL,1,1967-09-01,0
10913,6adbfd,臼ノ浦線,うすのうらせん,国鉄臼ノ浦線,2,0,NULL,NULL,1,1971-12-26,0
10914,b8c5f9,世知原線,せちばるせん,国鉄世知原線,3,0,NULL,NULL,1,1971-12-26,0
11936,78fac4,JR松浦線,じぇいあーるまつうらせん,NULL,32,6,NULL,NULL,1,1988-04-01,0
10915,a2fff3,宮原線,みやのはるせん,国鉄宮原線,6,0,NULL,NULL,1,1984-12-01,0
