code,id,name,original_name,name_kana,lat,lng,prefecture,postal_code,address,closed,open_date,closed_date,impl,attr
1110729,025fae,新大楽毛,新大楽毛,しんおたのしけ,43.009423,144.295558,1,084-0917,釧路市大楽毛１丁目,0,NULL,NULL,1,heat
1110730,a93386,新富士(北海道),新富士,しんふじ,43.001605,144.350758,1,084-0904,釧路市新富士町３丁目,0,NULL,NULL,1,heat
1110731,936c69,釧路,釧路,くしろ,42.990584,144.381983,1,085-0015,釧路市北大通１４丁目,0,NULL,NULL,1,eco
1110802,f3c62d,東釧路,東釧路,ひがしくしろ,42.995207,144.411307,1,085-0816,釧路市貝塚２丁目,0,NULL,NULL,1,eco
1110803,72aaa3,武佐(北海道),武佐,むさ,42.991364,144.426681,1,085-0806,釧路市武佐４丁目,0,NULL,NULL,1,heat
1110804,d1dc96,別保,別保,べっぽ,42.994384,144.469596,1,088-0604,釧路郡釧路町字別保,0,NULL,NULL,1,heat
1110805,b0c39f,上尾幌,上尾幌,かみおぼろ,43.032893,144.61239,1,088-0771,厚岸郡厚岸町字上尾幌市街,0,NULL,NULL,1,heat
1110806,066f1d,尾幌,尾幌,おぼろ,43.018463,144.703758,1,088-0875,厚岸郡厚岸町大字苫多村字尾幌,0,NULL,NULL,1,cool
1110807,7516b4,門静,門静,もんしず,43.057581,144.782638,1,088-1126,厚岸郡厚岸町字門静,0,NULL,NULL,1,cool
1110808,eaaa90,厚岸,厚岸,あっけし,43.056248,144.841355,1,088-1124,厚岸郡厚岸町字宮園町,0,NULL,NULL,1,cool
1110809,371853,糸魚沢,糸魚沢,いといざわ,43.103506,144.92545,1,088-1101,厚岸郡厚岸町大字別寒辺牛村ベカンベウシ,0,NULL,NULL,1,cool
1110810,2741f6,茶内,茶内,ちゃない,43.129266,145.02801,1,088-1500,厚岸郡浜中町大字琵琶瀬村字茶内市街,0,NULL,NULL,1,cool
1110811,448fbe,浜中,浜中,はまなか,43.15754,145.099657,1,088-1500,厚岸郡浜中町大字後静村字浜中市街,0,NULL,NULL,1,cool
1110812,332e9e,姉別,姉別,あねべつ,43.196201,145.194716,1,088-1500,厚岸郡浜中町大字後静村字姉別市街,0,NULL,NULL,1,eco
1110813,a0dee2,厚床,厚床,あっとこ,43.228224,145.252096,1,086-0064,根室市厚床１丁目,0,NULL,NULL,1,eco
1110814,98c115,初田牛,初田牛,はったうし,43.204542,145.32277,1,086-0076,根室市初田牛,1,1920-11-10,2019-03-16,1,unknown
1110815,801881,別当賀,別当賀,べっとが,43.218427,145.423593,1,086-0075,根室市別当賀,0,NULL,NULL,1,eco
1110816,5c28c9,落石,落石,おちいし,43.198335,145.519449,1,088-1782,根室市落石東,0,NULL,NULL,1,eco
1110817,d90843,昆布盛,昆布盛,こんぶもり,43.228593,145.542444,1,088-1784,根室市昆布盛,0,NULL,NULL,1,eco
1110818,17d350,西和田,西和田,にしわだ,43.268043,145.541817,1,087-0033,根室市西和田,0,NULL,NULL,1,eco
1110819,8901af,花咲,花咲,はなさき,43.295388,145.575045,1,087-0032,根室市花咲港,1,1921-08-05,2016-03-26,1,unknown
1110820,1480a3,東根室,東根室,ひがしねむろ,43.323655,145.597234,1,087-0004,根室市光洋町２丁目,0,NULL,NULL,1,eco
1110821,d32d49,根室,根室,ねむろ,43.326923,145.582707,1,087-0027,根室市光和町２丁目,0,NULL,NULL,1,eco
1110903,7eedc1,植苗,植苗,うえなえ,42.713645,141.735344,1,059-1365,苫小牧市字植苗,0,NULL,NULL,1,eco
1110904,32856f,美々,美々,びび,42.777418,141.711387,1,066-0012,千歳市美々,1,1926-08-21,2017-03-04,1,unknown
1110905,f4aae0,新千歳空港,新千歳空港,しんちとせくうこう,42.787546,141.680823,1,066-0012,千歳市美々,0,NULL,NULL,1,eco
1110906,0a2104,南千歳,南千歳,みなみちとせ,42.80804,141.675388,1,066-0044,千歳市字平和,0,NULL,NULL,1,eco
1110907,249f9b,千歳(北海道),千歳,ちとせ,42.82811,141.651934,1,066-0062,千歳市千代田町７丁目,0,NULL,NULL,1,eco
1110908,c5b592,長都,長都,おさつ,42.852178,141.622987,1,066-0077,千歳市上長都,0,NULL,NULL,1,eco
1110909,d9520c,サッポロビール庭園,サッポロビール庭園,さっぽろびーるていえん,42.866812,141.605616,1,061-1405,恵庭市戸磯,0,NULL,NULL,1,heat
1110910,5376fe,恵庭,恵庭,えにわ,42.883076,141.586234,1,061-1448,恵庭市相生町,0,NULL,NULL,1,heat
1110911,3cfda9,恵み野,恵み野,めぐみの,42.902704,141.574429,1,061-1373,恵庭市恵み野西１丁目,0,NULL,NULL,1,heat
1110912,feeaf9,島松,島松,しままつ,42.922504,141.573117,1,061-1352,恵庭市島松仲町１丁目１-１,0,NULL,NULL,1,heat
1110913,13f113,北広島,北広島,きたひろしま,42.979239,141.563115,1,061-1121,北広島市中央６丁目,0,NULL,NULL,1,heat
1110914,64b606,上野幌,上野幌,かみのっぽろ,43.016177,141.487317,1,004-0039,札幌市厚別区厚別町上野幌,0,NULL,NULL,1,cool
1110915,8e0bd9,新札幌,新札幌,しんさっぽろ,43.038732,141.47237,1,004-0052,札幌市厚別区厚別中央二条５丁目,0,NULL,NULL,1,cool
9910119,d08f05,新さっぽろ,新さっぽろ,しんさっぽろ,43.039141,141.473106,1,004-0052,札幌市厚別区厚別中央２条５,0,NULL,NULL,1,cool
1110916,fbb3c1,平和,平和,へいわ,43.04695,141.437967,1,003-0029,札幌市白石区平和通１６丁目北,0,NULL,NULL,1,cool
1110918,7bc79e,大谷地(国鉄),大谷地,おおやち,43.027861,141.437194,1,003-0022,北海道札幌市白石区南郷通２０南１-４６ヴィラエターナル,1,1926-08-21,1973-09-10,0,NULL
1110919,d05c75,月寒,月寒,つきさっぷ,43.040611,141.403556,1,003-0021,北海道札幌市白石区栄通５丁目１０-４,1,1926-08-21,1976-10-01,0,NULL
1110920,d5ac3f,東札幌(国鉄),東札幌,ひがしさっぽろ,43.055333,141.383861,1,003-0004,北海道札幌市白石区東札幌３条１丁目１-１,1,1926-08-21,1986-11-01,0,NULL
1111003,0634a1,東追分,東追分,ひがしおいわけ,42.902377,141.83228,1,059-1984,勇払郡安平町追分向陽,1,1965-03-01,2016-03-26,1,unknown
1111004,81e5d3,川端,川端,かわばた,42.914721,141.894791,1,069-1141,夕張郡由仁町字川端,0,NULL,NULL,1,cool
1111005,78694a,滝ノ上,滝ノ上,たきのうえ,42.910244,141.97628,1,068-0756,夕張市滝ノ上,0,NULL,NULL,1,cool
1111006,183285,十三里,十三里,とみさと,42.914667,142.024478,1,068-0755,夕張市紅葉山,1,1962-12-25,2016-03-26,1,unknown
1111007,202e19,新夕張,新夕張,しんゆうばり,42.936611,142.03657,1,068-0755,夕張市紅葉山,0,NULL,NULL,1,cool
1111008,8c965e,沼ノ沢,沼ノ沢,ぬまのさわ,42.957586,142.030836,1,068-0751,夕張市沼ノ沢,1,NULL,2019-04-01,1,unknown
1111009,d9d037,南清水沢,南清水沢,みなみしみずさわ,42.985272,142.006597,1,068-0536,夕張市南清水沢２丁目,1,NULL,2019-04-01,1,unknown
1111010,442158,清水沢,清水沢,しみずさわ,42.99827,142.007285,1,068-0531,夕張市清水沢３丁目,1,NULL,2019-04-01,1,unknown
1111011,80c9ef,鹿ノ谷,鹿ノ谷,しかのたに,43.039447,141.964476,1,068-0413,夕張市鹿の谷３丁目,1,NULL,2019-04-01,1,unknown
1111012,508a45,夕張,夕張,ゆうばり,43.050926,141.967472,1,068-0411,夕張市末広１丁目,1,NULL,2019-04-01,1,unknown
1111013,0be8cc,占冠,占冠,しむかっぷ,42.993088,142.400078,1,079-2202,勇払郡占冠村占冠,0,NULL,NULL,1,eco
1111014,347842,トマム,トマム,とまむ,43.055913,142.610937,1,079-2204,勇払郡占冠村字中トマム,0,NULL,NULL,1,eco
1111102,8aef85,勇払,勇払,ゆうふつ,42.632805,141.727667,1,059-1372,苫小牧市字勇払,0,NULL,NULL,1,eco
1111103,da3f96,浜厚真,浜厚真,はまあつま,42.606725,141.837071,1,059-1742,勇払郡厚真町字浜厚真,0,NULL,NULL,1,eco
1111104,d68314,浜田浦,浜田浦,はまたうら,42.590722,141.88362,1,054-0004,勇払郡むかわ町田浦,0,NULL,NULL,1,eco
1111105,b4d92f,鵡川,鵡川,むかわ,42.578953,141.923892,1,054-0023,勇払郡むかわ町末広２丁目,0,NULL,NULL,1,eco
1111106,542a83,汐見,汐見,しおみ,42.550235,141.945255,1,054-0015,勇払郡むかわ町汐見,0,NULL,NULL,1,eco
1111107,b4a63e,富川,富川,とみかわ,42.516865,142.020855,1,055-0006,沙流郡日高町富川南４丁目,0,NULL,NULL,1,eco
1111108,da971f,日高門別,日高門別,ひだかもんべつ,42.481237,142.072692,1,059-2121,沙流郡日高町門別本町,0,NULL,NULL,1,eco
1111109,8941b1,豊郷(北海道),豊郷,とよさと,42.470119,142.122493,1,059-2126,沙流郡日高町豊郷,0,NULL,NULL,1,eco
1111110,736581,清畠,清畠,きよはた,42.455709,142.176624,1,059-2245,沙流郡日高町清畠,0,NULL,NULL,1,eco
1111111,0f9e52,厚賀,厚賀,あつが,42.430507,142.215896,1,059-2243,沙流郡日高町厚賀町,0,NULL,NULL,1,eco
1111112,e4e0ed,大狩部,大狩部,おおかりべ,42.395695,142.259355,1,059-2253,新冠郡新冠町字大狩部,0,NULL,NULL,1,eco
1111113,4192b7,節婦,節婦,せっぷ,42.38248,142.275541,1,059-2412,新冠郡新冠町字節婦町,0,NULL,NULL,1,eco
1111114,3fea50,新冠,新冠,にいかっぷ,42.360667,142.312585,1,059-2400,新冠郡新冠町新冠字本町,0,NULL,NULL,1,eco
1111115,39e888,静内,静内,しずない,42.336559,142.360402,1,056-0016,日高郡新ひだか町静内本町５丁目,0,NULL,NULL,1,eco
1111117,f201dc,東静内,東静内,ひがししずない,42.304416,142.450485,1,059-2561,日高郡新ひだか町東静内,0,NULL,NULL,1,cool
1111118,801187,春立,春立,はるたち,42.268515,142.498943,1,059-2565,日高郡新ひだか町静内春立,0,NULL,NULL,1,cool
1111119,6c561d,日高東別,日高東別,ひだかとうべつ,42.280837,142.521371,1,059-2566,日高郡新ひだか町静内東別,0,NULL,NULL,1,cool
1111120,950f66,日高三石,日高三石,ひだかみついし,42.247269,142.566859,1,059-3107,日高郡新ひだか町三石旭町,0,NULL,NULL,1,cool
1111121,864783,蓬栄,蓬栄,ほうえい,42.264636,142.604517,1,059-3104,日高郡新ひだか町三石蓬栄,0,NULL,NULL,1,cool
1111122,29d5d8,本桐,本桐,ほんきり,42.248205,142.630455,1,059-3231,日高郡新ひだか町三石本桐,0,NULL,NULL,1,cool
1111123,f980bc,荻伏,荻伏,おぎふし,42.206136,142.689432,1,059-3451,浦河郡浦河町荻伏町,0,NULL,NULL,1,cool
1111124,9d5184,絵笛,絵笛,えふえ,42.198428,142.736134,1,057-0036,浦河郡浦河町絵笛,0,NULL,NULL,1,heat
1111125,5d9ea8,浦河,浦河,うらかわ,42.168366,142.769976,1,057-0022,浦河郡浦河町昌平町,0,NULL,NULL,1,heat
1111126,216605,東町,東町,ひがしちょう,42.156037,142.788931,1,057-0005,浦河郡浦河町東町うしお１丁目,0,NULL,NULL,1,heat
1111127,969279,日高幌別,日高幌別,ひだかほろべつ,42.142338,142.834519,1,057-0002,浦河郡浦河町字西幌別,0,NULL,NULL,1,heat
1111128,6a75f6,鵜苫,鵜苫,うとま,42.134449,142.882513,1,058-0033,様似郡様似町鵜苫,0,NULL,NULL,1,heat
1111129,bef522,西様似,西様似,にしさまに,42.138411,142.908737,1,058-0032,様似郡様似町西町,0,NULL,NULL,1,heat
1111130,da4e83,様似,様似,さまに,42.127936,142.93596,1,058-0014,様似郡様似町大通１丁目,0,NULL,NULL,1,heat
1111203,521fad,八軒,八軒,はちけん,43.085845,141.319145,1,063-0866,札幌市西区八軒６条東２丁目,0,NULL,NULL,1,cool
1111204,1ed283,新川(北海道),新川,しんかわ,43.098604,141.323824,1,001-0924,札幌市北区新川四条１丁目,0,NULL,NULL,1,cool
1111205,54ddac,新琴似,新琴似,しんことに,43.112928,141.335105,1,001-0908,札幌市北区新琴似８条１丁目,0,NULL,NULL,1,cool
1111206,389d39,太平,太平,たいへい,43.12401,141.349526,1,002-8002,札幌市北区太平２条５丁目,0,NULL,NULL,1,cool
1111207,183762,百合が原,百合が原,ゆりがはら,43.131476,141.360672,1,002-8051,札幌市北区篠路町太平中央,0,NULL,NULL,1,cool
1111208,f70edf,篠路,篠路,しのろ,43.145152,141.364323,1,002-8024,札幌市北区篠路４条７丁目,0,NULL,NULL,1,cool
1111209,6648b8,拓北,拓北,たくほく,43.155568,141.381013,1,002-8066,札幌市北区拓北６条３丁目,0,NULL,NULL,1,eco
1111210,6494eb,あいの里教育大,あいの里教育大,あいのさときょういくだい,43.15528,141.39842,1,002-8071,札幌市北区あいの里１条５丁目,0,NULL,NULL,1,eco
1111211,a4fe06,あいの里公園,あいの里公園,あいのさとこうえん,43.161206,141.413276,1,002-8072,札幌市北区あいの里２条８丁目,0,NULL,NULL,1,eco
1111212,a4b573,石狩太美,石狩太美,いしかりふとみ,43.189801,141.449066,1,061-3776,石狩郡当別町太美町,0,NULL,NULL,1,eco
1111213,b8a35e,石狩当別,石狩当別,いしかりとうべつ,43.22208,141.513764,1,061-0226,石狩郡当別町字錦町,0,NULL,NULL,1,eco
1111214,4fc451,北海道医療大学,北海道医療大学,ほっかいどういりょうだいがく,43.230925,141.54995,1,061-0212,石狩郡当別町字金沢,0,NULL,NULL,1,eco
1111215,eb03b7,石狩金沢,石狩金沢,いしかりかなざわ,43.245385,141.569239,1,061-0212,石狩郡当別町字金沢,1,NULL,2020-05-07,1,unknown
1111216,1a6c34,本中小屋,本中小屋,もとなかごや,43.28019,141.591661,1,061-0211,石狩郡当別町字中小屋,1,NULL,2020-05-07,1,unknown
1111217,b3f8fb,中小屋,中小屋,なかごや,43.306846,141.602341,1,061-0211,石狩郡当別町字中小屋,1,NULL,2020-05-07,1,unknown
1111218,1421d5,月ヶ岡,月ヶ岡,つきがおか,43.324867,141.61807,1,061-0500,北海道樺戸郡月形町字月ヶ岡,1,NULL,2020-05-07,1,unknown
1111219,7c126b,知来乙,知来乙,ちらいおつ,43.331545,141.649123,1,061-0516,樺戸郡月形町字知来乙,1,NULL,2020-05-07,1,unknown
1111220,041c94,石狩月形,石狩月形,いしかりつきがた,43.340869,141.670193,1,061-0518,樺戸郡月形町赤川,1,NULL,2020-05-07,1,unknown
1111221,3777f9,豊ヶ岡,豊ヶ岡,とよがおか,43.366645,141.714026,1,061-0500,北海道樺戸郡月形町字豊ケ丘,1,NULL,2020-05-07,1,unknown
1111222,e042e9,札比内,札比内,さっぴない,43.370926,141.742762,1,061-0505,樺戸郡月形町字札比内,1,NULL,2020-05-07,1,unknown
1111223,6f913f,晩生内,晩生内,おそきない,43.399921,141.779211,1,061-0622,樺戸郡浦臼町字晩生内第２,1,NULL,2020-05-07,1,unknown
1111224,b32344,札的,札的,さってき,43.419153,141.803549,1,061-0600,樺戸郡浦臼町字浦臼内,1,NULL,2020-05-07,1,unknown
1111225,187669,浦臼,浦臼,うらうす,43.430964,141.817376,1,061-0600,樺戸郡浦臼町字浦臼内,1,NULL,2020-05-07,1,unknown
1111226,bcff26,鶴沼,鶴沼,つるぬま,43.457673,141.840637,1,061-0600,樺戸郡浦臼町字於礼内,1,NULL,2020-05-07,1,unknown
1111227,cfb539,於札内,於札内,おさつない,43.473424,141.840102,1,061-0600,樺戸郡浦臼町字オサツナイ,1,NULL,2020-05-07,1,unknown
1111228,e96bea,南下徳富,南下徳富,みなみしもとっぷ,43.485542,141.844454,1,073-1105,樺戸郡新十津川町字花月,1,NULL,2020-05-07,1,unknown
1111229,0270d6,下徳富,下徳富,しもとっぷ,43.50271,141.855574,1,073-1105,樺戸郡新十津川町字花月,1,NULL,2020-05-07,1,unknown
1111230,77dc55,新十津川,新十津川,しんとつかわ,43.545575,141.874172,1,073-1103,樺戸郡新十津川町字中央,1,NULL,2020-05-07,1,unknown
1111302,1acf7b,北一已,北一已,きたいちやん,43.742021,142.014721,1,074-0028,深川市一已町一已,0,NULL,NULL,1,heat
1111303,f38230,秩父別,秩父別,ちっぷべつ,43.769099,141.967757,1,078-2100,雨竜郡秩父別町２６区,0,NULL,NULL,1,heat
1111304,6ddf89,北秩父別,北秩父別,きたちっぷべつ,43.789375,141.960915,1,078-2106,雨竜郡秩父別町６条１丁目,0,NULL,NULL,1,heat
1111305,044f0c,石狩沼田,石狩沼田,いしかりぬまた,43.810032,141.934266,1,078-2222,雨竜郡沼田町沼田,0,NULL,NULL,1,heat
1111306,fb1d9c,真布,真布,まっぷ,43.832965,141.906756,1,078-2221,雨竜郡沼田町字真布,0,NULL,NULL,1,heat
1111307,edcd5a,恵比島,恵比島,えびしま,43.851296,141.88144,1,078-2224,雨竜郡沼田町字恵比島,0,NULL,NULL,1,heat
1111308,bef1f5,峠下,峠下,とうげした,43.850789,141.818879,1,078-3161,留萌市留萌村峠下,0,NULL,NULL,1,heat
1111309,74be81,幌糠,幌糠,ほろぬか,43.855521,141.758418,1,078-3168,留萌市幌糠町幌糠,0,NULL,NULL,1,cool
1111310,161f5a,藤山,藤山,ふじやま,43.88708,141.720588,1,078-3165,留萌市藤山町藤山,0,NULL,NULL,1,cool
1111311,062a92,大和田(北海道),大和田,おおわだ,43.913418,141.696528,1,077-0012,留萌市大和田,0,NULL,NULL,1,cool
1111312,0b8d3a,留萌,留萌,るもい,43.942848,141.651433,1,077-0005,留萌市船場町２丁目,0,NULL,NULL,1,cool
1111313,db5872,瀬越,瀬越,せごし,43.934987,141.634535,1,077-0047,留萌市瀬越町,1,1926-07-01,2016-12-05,1,unknown
1111315,9cebb9,礼受,礼受,れうけ,43.904871,141.611358,1,077-0035,留萌市礼受町,1,1921-11-05,2016-12-05,1,unknown
1111316,5a26f2,阿分,阿分,あふん,43.894339,141.605598,1,077-0200,増毛郡増毛町大字阿分村,1,1963-12-01,2016-12-05,1,unknown
1111317,ae95bb,信砂,信砂,のぶしゃ,43.874479,141.589039,1,077-0200,増毛郡増毛町大字舎熊村字信砂,1,1963-12-01,2016-12-05,1,unknown
1111318,f87a3f,舎熊,舎熊,しゃぐま,43.869113,141.580068,1,077-0200,増毛郡増毛町大字舎熊村字舎熊,1,1921-11-05,2016-12-05,1,unknown
1111319,75b0a2,朱文別,朱文別,しゅもんべつ,43.860678,141.564328,1,077-0200,増毛郡増毛町大字朱文別,1,1963-12-01,2016-12-05,1,unknown
1111320,146929,箸別,箸別,はしべつ,43.859125,141.55164,1,077-0200,増毛郡増毛町増毛村大字箸別,1,1963-12-01,2016-12-05,1,unknown
1111321,b30956,増毛,増毛,ましけ,43.856522,141.527559,1,077-0205,増毛郡増毛町弁天町１丁目,1,1921-11-05,2016-12-05,1,unknown
1111402,821137,神楽岡,神楽岡,かぐらおか,43.745033,142.358257,1,078-8314,旭川市神楽岡４条１４丁目,0,NULL,NULL,1,heat
1111403,d12762,緑が丘(北海道),緑が丘,みどりがおか,43.731074,142.365701,1,078-8323,旭川市神楽岡１３条９丁目,0,NULL,NULL,1,heat
1111404,d302cf,西御料,西御料,にしごりょう,43.720834,142.371507,1,078-8381,旭川市西神楽一線５号,0,NULL,NULL,1,heat
1111405,d398c2,西瑞穂,西瑞穂,にしみずほ,43.70242,142.381982,1,078-8381,旭川市西神楽一線９号,0,NULL,NULL,1,heat
1111406,70ce4f,西神楽,西神楽,にしかぐら,43.682181,142.393677,1,071-0171,旭川市西神楽南１条１丁目,0,NULL,NULL,1,heat
1111407,5cbbd2,西聖和,西聖和,にしせいわ,43.669047,142.415209,1,078-8382,旭川市西神楽二線１７号,0,NULL,NULL,1,heat
1111408,dac453,千代ヶ岡,千代ヶ岡,ちよがおか,43.643737,142.451024,1,078-8381,北海道旭川市西神楽1線24号,0,NULL,NULL,1,heat
1111409,4cbf19,北美瑛,北美瑛,きたびえい,43.617884,142.479594,1,071-0226,上川郡美瑛町字下宇莫別,0,NULL,NULL,1,heat
1111410,7b9c76,美瑛,美瑛,びえい,43.591186,142.461639,1,071-0208,上川郡美瑛町本町１丁目,0,NULL,NULL,1,heat
1111411,bc4157,美馬牛,美馬牛,びばうし,43.537408,142.447192,1,071-0471,上川郡美瑛町字美馬牛,0,NULL,NULL,1,eco
1111412,2ab7f2,上富良野,上富良野,かみふらの,43.464046,142.468761,1,071-0543,空知郡上富良野町中町１丁目,0,NULL,NULL,1,eco
1111413,87a573,西中,西中,にしなか,43.429569,142.441876,1,071-0704,空知郡中富良野町基線北１８号,0,NULL,NULL,1,eco
1111414,b53903,ラベンダー畑,ラベンダー畑,らべんだーばたけ,43.416922,142.430682,1,071-0704,空知郡中富良野町基線北１５号,0,NULL,NULL,1,eco
1111415,d96378,中富良野,中富良野,なかふらの,43.405704,142.420812,1,071-0700,空知郡中富良野町市街地,0,NULL,NULL,1,cool
1111416,e85b4d,鹿討,鹿討,しかうち,43.387499,142.404812,1,071-0700,空知郡中富良野町字富良野基線北８号,0,NULL,NULL,1,cool
1111417,b3e0ee,学田,学田,がくでん,43.366234,142.386118,1,076-0047,富良野市字西学田二区,0,NULL,NULL,1,cool
